KODS,TIPS_CD,NOSAUKUMS,VKUR_CD,VKUR_TIPS,APSTIPR,APST_PAK,STATUSS,SORT_NOS,DAT_SAK,DAT_MOD,DAT_BEIG,ATRIB,STD
"100350603","107","Pakalna iela","100124733","106","Y","253","EKS","Pakalna iela","1999.03.16","2021.06.30","","","Pakalna iela, Bēne, Bēnes pag., Dobeles nov."
"100446274","107","Pakalna iela","100183998","106","Y","253","EKS","Pakalna iela","2005.05.11","2010.02.12","","","Pakalna iela, Bajāri, Salaspils pag., Salaspils nov."
"100387938","107","Pakalnes iela","100184460","106","Y","252","EKS","Pakalnes iela","1999.03.16","2021.06.30","","","Pakalnes iela, Garciems, Carnikavas pag., Ādažu nov."
"100376548","107","Pakalnes iela","100003495","104","Y","252","EKS","Pakalnes iela","1999.03.16","2021.06.30","","","Pakalnes iela, Ķegums, Ogres nov."
"100309374","107","Pakalnes iela","100003003","104","Y","252","EKS","Pakalnes iela","1999.03.16","2025.05.15","","","Pakalnes iela, Rīga"
"100309382","107","Pakalniešu iela","100003003","104","Y","252","EKS","Pakalniešu iela","1999.03.16","2025.05.15","","","Pakalniešu iela, Rīga"
"100432256","107","Pakalniešu iela","100184717","106","Y","252","EKS","Pakalniešu iela","2003.04.16","2021.06.30","","","Pakalniešu iela, Bukulti, Garkalnes pag., Ropažu nov."
"100425917","107","Pakalniņu iela","100185333","106","Y","253","EKS","Pakalniņu iela","2001.11.19","2021.06.30","","","Pakalniņu iela, Tīraine, Mārupes pag., Mārupes nov."
"100376041","107","Pakalnu iela","100003487","104","Y","252","EKS","Pakalnu iela","1999.03.16","2021.06.30","","","Pakalnu iela, Ikšķile, Ogres nov."
"100480981","107","Pakalnu iela","100185132","106","Y","252","EKS","Pakalnu iela","2014.04.10","2014.05.06","","","Pakalnu iela, Rāmava, Ķekavas pag., Ķekavas nov."
"100393146","107","Pakalnu iela","100003614","104","Y","252","EKS","Pakalnu iela","1999.03.16","2021.06.30","","","Pakalnu iela, Saldus, Saldus nov."
"100480024","107","Pakalnu iela","100003688","104","Y","252","EKS","Pakalnu iela","2013.10.30","2021.06.30","","","Pakalnu iela, Kandava, Tukuma nov."
"100491760","107","Pakalnu iela","100184243","106","Y","252","EKS","Pakalnu iela","2020.01.09","2021.06.30","","","Pakalnu iela, Alderi, Ādažu pag., Ādažu nov."
"100413027","107","Pakalnu iela","100003077","104","Y","252","EKS","Pakalnu iela","1998.10.22","2018.05.16","","","Pakalnu iela, Aizkraukle, Aizkraukles nov."
"190032661","107","Pakalnu iela","100003583","104","Y","252","EKS","Pakalnu iela","2025.09.25","2025.10.08","","","Pakalnu iela, Saulkrasti, Saulkrastu nov."
"100467007","107","Pakalnu iela","100148014","106","Y","252","DEL","Pakalnu iela","2008.12.29","2013.01.16","2013.01.11","","Pakalnu iela, Mandegas, Skultes pag., Limbažu nov."
"100488947","107","Pakava iela","100127232","106","Y","252","EKS","Pakava iela","2016.10.27","2018.06.11","","","Pakava iela, Stāķi, Stradu pag., Gulbenes nov."
"100491020","107","Pakaviņu iela","100003815","104","Y","252","EKS","Pakaviņu iela","2019.07.31","2022.06.30","","","Pakaviņu iela, Mārupe, Mārupes nov."
"100480893","107","Pakavu iela","100148088","106","Y","252","EKS","Pakavu iela","2014.04.14","2015.12.11","","","Pakavu iela, Skulte, Skultes pag., Limbažu nov."
"100425507","107","Pakavu iela","100003550","104","Y","252","EKS","Pakavu iela","2001.10.23","2009.06.30","","","Pakavu iela, Baloži, Ķekavas nov."
"100483150","107","Pakrastu iela","100184284","106","Y","252","EKS","Pakrastu iela","2015.06.08","2021.06.30","","","Pakrastu iela, Piņķi, Babītes pag., Mārupes nov."
"100309390","107","Palangas iela","100003003","104","Y","252","EKS","Palangas iela","1999.03.16","2025.05.15","","","Palangas iela, Rīga"
"100326036","107","Palangas iela","100003036","104","Y","252","EKS","Palangas iela","1999.03.16","2021.06.30","","","Palangas iela, Jūrmala"
"100330438","107","Palangas iela","100003044","104","Y","252","EKS","Palangas iela","1999.03.16","2021.06.30","","","Palangas iela, Liepāja"
"100309405","107","Palasta iela","100003003","104","Y","252","EKS","Palasta iela","1999.03.16","2025.05.15","","","Palasta iela, Rīga"
"100344271","107","Palasta iela","100003157","104","Y","252","EKS","Palasta iela","1999.03.16","2021.06.30","","","Palasta iela, Cēsis, Cēsu nov."
"100387946","107","Palejas iela","100184460","106","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Garciems, Carnikavas pag., Ādažu nov."
"100320878","107","Palejas iela","100003028","104","Y","252","EKS","Palejas iela","1996.12.28","2021.06.30","","","Palejas iela, Jelgava"
"100405300","107","Palejas iela","100003807","104","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Valmiera, Valmieras nov."
"100355733","107","Palejas iela","100003776","104","Y","253","EKS","Palejas iela","1999.03.16","2021.07.01","","","Palejas iela, Jēkabpils, Jēkabpils nov."
"100309413","107","Palejas iela","100003003","104","Y","252","EKS","Palejas iela","1999.03.16","2025.05.15","","","Palejas iela, Rīga"
"100345345","107","Palejas iela","100112743","106","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Ieriķi, Drabešu pag., Cēsu nov."
"100384161","107","Palejas iela","100003583","104","Y","254","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Saulkrasti, Saulkrastu nov."
"100393154","107","Palejas iela","100003614","104","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Saldus, Saldus nov."
"100406230","107","Palejas iela","100003743","104","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Mazsalaca, Valmieras nov."
"100407730","107","Palejas iela","100192837","106","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Matīši, Matīšu pag., Valmieras nov."
"100344288","107","Palejas iela","100003157","104","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Cēsis, Cēsu nov."
"100407923","107","Palejas iela","100192974","106","Y","252","EKS","Palejas iela","1999.03.16","2021.06.30","","","Palejas iela, Rencēni, Rencēnu pag., Valmieras nov."
"100355741","107","Palejnieku iela","100003776","104","Y","253","EKS","Palejnieku iela","1999.03.16","2021.07.01","","","Palejnieku iela, Jēkabpils, Jēkabpils nov."
"100339358","107","Paleju iela","100003116","104","Y","252","EKS","Paleju iela","1999.03.16","2021.06.30","","","Paleju iela, Ape, Smiltenes nov."
"100493387","107","Paleju iela","100003487","104","Y","252","EKS","Paleju iela","2020.11.25","2021.06.30","","","Paleju iela, Ikšķile, Ogres nov."
"100495286","107","Paleju iela","100186087","106","Y","252","EKS","Paleju iela","2021.06.16","2022.03.21","","","Paleju iela, Dreiliņi, Stopiņu pag., Ropažu nov."
"100426148","107","Paleju iela","100003815","104","Y","252","EKS","Paleju iela","2001.11.19","2022.06.30","","","Paleju iela, Mārupe, Mārupes nov."
"100494918","107","Paletes iela","100208687","106","Y","252","EKS","Paletes iela","2021.08.04","2021.10.15","","","Paletes iela, Jenči, Ķekavas pag., Ķekavas nov."
"100488867","107","Palienas iela","100127185","106","Y","252","EKS","Palienas iela","2016.10.27","2018.06.11","","","Palienas iela, Ceļmalas, Stradu pag., Gulbenes nov."
"100450828","107","Palienas iela","100003831","104","Y","253","EKS","Palienas iela","2005.11.03","2022.06.30","","","Palienas iela, Ķekava, Ķekavas nov."
"100439566","107","Palienas iela","100186118","106","Y","252","EKS","Palienas iela","2003.12.03","2021.06.30","","","Palienas iela, Līči, Stopiņu pag., Ropažu nov."
"100412033","107","Palienas iela","100003028","104","Y","252","EKS","Palienas iela","1997.06.26","2012.12.10","","","Palienas iela, Jelgava"
"100433338","107","Palienes iela","100003036","104","Y","252","EKS","Palienes iela","2003.04.30","2005.11.09","","","Palienes iela, Jūrmala"
"100309446","107","Palmu iela","100003003","104","Y","252","EKS","Palmu iela","1999.03.16","2025.05.15","","","Palmu iela, Rīga"
"100344296","107","Palmu iela","100003157","104","Y","252","EKS","Palmu iela","1999.03.16","2021.06.30","","","Palmu iela, Cēsis, Cēsu nov."
"100330446","107","Palmu iela","100003044","104","Y","252","EKS","Palmu iela","1999.03.16","2021.06.30","","","Palmu iela, Liepāja"
"100404114","107","Palsas iela","100191876","106","Y","252","EKS","Palsas iela","1999.03.16","2021.06.30","","","Palsas iela, Variņi, Variņu pag., Smiltenes nov."
"100403916","107","Palsas iela","100191007","106","Y","252","EKS","Palsas iela","1999.03.16","2021.06.30","","","Palsas iela, Grundzāle, Grundzāles pag., Smiltenes nov."
"100309454","107","Palsas iela","100003003","104","Y","252","EKS","Palsas iela","1999.03.16","2025.05.15","","","Palsas iela, Rīga"
"100488594","107","Palsas iela","100126858","106","Y","252","EKS","Palsas iela","2016.10.27","2018.06.08","","","Palsas iela, Rēveļi, Rankas pag., Gulbenes nov."
"100487455","107","Palsas iela","100199255","106","Y","252","EKS","Palsas iela","2017.09.27","2017.10.11","","","Palsas iela, Silmala, Saulkrastu pag., Saulkrastu nov."
"100431510","107","Palsas iela","100112952","106","Y","252","EKS","Palsas iela","2003.01.21","2021.06.30","","","Palsas iela, Drusti, Drustu pag., Smiltenes nov."
"100462102","107","Paltes aleja","100003003","104","Y","252","EKS","Paltes aleja","2007.11.13","2025.04.07","","","Paltes aleja, Rīga"
"100309462","107","Paltmales iela","100003003","104","Y","252","EKS","Paltmales iela","1999.03.16","2025.05.15","","","Paltmales iela, Rīga"
"100491133","107","Palu iela","100003036","104","Y","252","EKS","Palu iela","2019.08.29","2019.09.11","","","Palu iela, Jūrmala"
"100495751","107","Palu iela","100185446","106","Y","252","EKS","Palu iela","2021.11.24","2021.12.02","","","Palu iela, Medemciems, Olaines pag., Olaines nov."
"100498388","107","Palu iela","100003003","104","Y","252","EKS","Palu iela","2023.08.30","2025.04.07","","","Palu iela, Rīga"
"100496608","107","Palu iela","100184307","106","Y","252","EKS","Palu iela","2021.12.22","2022.03.10","","","Palu iela, Sēbruciems, Babītes pag., Mārupes nov."
"190034673","107","Palu iela","100185173","106","Y","252","EKS","Palu iela","2025.12.03","2025.12.05","","","Palu iela, Katlakalns, Ķekavas pag., Ķekavas nov."
"100320894","107","Palu iela","100003028","104","Y","252","EKS","Palu iela","2000.06.20","2021.06.30","","","Palu iela, Jelgava"
"100320886","107","Palīdzības iela","100003028","104","Y","252","EKS","Palīdzības iela","2000.06.20","2021.06.30","","","Palīdzības iela, Jelgava"
"100309438","107","Palīdzības iela","100003003","104","Y","252","EKS","Palīdzības iela","1999.03.16","2025.05.15","","","Palīdzības iela, Rīga"
"100497730","107","Pamatu iela","100185198","106","Y","252","EKS","Pamatu iela","2023.02.08","2023.02.13","","","Pamatu iela, Krogsils, Ķekavas pag., Ķekavas nov."
"100355758","107","Pamatu iela","100003776","104","Y","253","EKS","Pamatu iela","1999.03.16","2021.07.01","","","Pamatu iela, Jēkabpils, Jēkabpils nov."
"100351500","107","Pamatu iela","100003212","104","Y","252","EKS","Pamatu iela","1999.03.16","2021.06.30","","","Pamatu iela, Gulbene, Gulbenes nov."
"100374825","107","Pamatu iela","100003470","104","Y","252","EKS","Pamatu iela","1999.03.16","2021.06.30","","","Pamatu iela, Ogre, Ogres nov."
"100320900","107","Pambakaru ceļš","100003028","104","Y","252","EKS","Pambakaru ceļš","2000.06.20","2021.06.30","","","Pambakaru ceļš, Jelgava"
"100309470","107","Pampāļu iela","100003003","104","Y","252","EKS","Pampāļu iela","1999.03.16","2025.05.15","","","Pampāļu iela, Rīga"
"100330454","107","Pampāļu iela","100003044","104","Y","252","EKS","Pampāļu iela","1999.03.16","2021.06.30","","","Pampāļu iela, Liepāja"
"100430068","107","Pansionāta apbraucamā iela","100106748","106","Y","252","EKS","Pansionāta apbraucamā iela","2002.10.24","2011.08.02","","","Pansionāta apbraucamā iela, Celmene, Kubulu pag., Balvu nov."
"100430043","107","Pansionāta šķērsiela","100106748","106","Y","252","EKS","Pansionāta šķērsiela","2002.10.24","2011.08.02","","","Pansionāta šķērsiela, Celmene, Kubulu pag., Balvu nov."
"100437884","107","Papardes iela","100184284","106","Y","252","EKS","Papardes iela","2003.11.12","2021.06.30","","","Papardes iela, Piņķi, Babītes pag., Mārupes nov."
"100309487","107","Papardes iela","100003003","104","Y","252","EKS","Papardes iela","1999.03.16","2025.05.15","","","Papardes iela, Rīga"
"100412732","107","Papardes iela","100003077","104","Y","252","EKS","Papardes iela","1998.06.18","2009.06.30","","","Papardes iela, Aizkraukle, Aizkraukles nov."
"100393162","107","Papardes iela","100003614","104","Y","252","EKS","Papardes iela","1999.03.16","2021.06.30","","","Papardes iela, Saldus, Saldus nov."
"100415754","107","Papardes iela","100003550","104","Y","252","EKS","Papardes iela","2000.12.06","2009.06.30","","","Papardes iela, Baloži, Ķekavas nov."
"100412041","107","Papardes iela","100003028","104","Y","252","EKS","Papardes iela","1997.06.26","2012.12.10","","","Papardes iela, Jelgava"
"100418655","107","Papardes iela","100003405","104","Y","252","EKS","Papardes iela","2002.05.09","2013.12.09","","","Papardes iela, Ludza, Ludzas nov."
"100423593","107","Papardes iela","100003671","104","Y","252","EKS","Papardes iela","2001.05.24","2009.06.30","","","Papardes iela, Tukums, Tukuma nov."
"100433313","107","Papardes iela","100206810","106","Y","252","DEL","Papardes iela","2003.03.26","2012.12.12","2012.12.06","","Papardes iela, Dārzciems, Umurgas pag., Limbažu nov."
"100326044","107","Papardes iela","100003036","104","Y","252","EKS","Papardes iela","1999.03.16","2021.06.30","","","Papardes iela, Jūrmala"
"100421700","107","Papardes iela","100184477","106","Y","252","EKS","Papardes iela","2001.03.28","2021.06.30","","","Papardes iela, Siguļi, Carnikavas pag., Ādažu nov."
"100452108","107","Papardes iela","100183998","106","Y","252","EKS","Papardes iela","2005.10.26","2014.09.02","","","Papardes iela, Bajāri, Salaspils pag., Salaspils nov."
"100385428","107","Paparžu iela","100003591","104","Y","252","EKS","Paparžu iela","1999.03.16","2021.06.30","","","Paparžu iela, Sigulda, Siguldas nov."
"100430500","107","Paparžu iela","100188781","106","Y","252","EKS","Paparžu iela","2002.12.17","2021.06.30","","","Paparžu iela, Mērsrags, Mērsraga pag., Talsu nov."
"100429748","107","Paparžu iela","100162628","106","Y","252","ERR","Paparžu iela","2002.12.06","2021.06.30","","","Paparžu iela, Jaunikšķile, Tīnūžu pag., Ogres nov."
"190034712","107","Paparžu iela","100003583","104","Y","252","EKS","Paparžu iela","2025.11.27","2025.12.10","","","Paparžu iela, Saulkrasti, Saulkrastu nov."
"100462690","107","Paparžu iela","100003542","104","Y","252","EKS","Paparžu iela","2007.12.19","2023.01.16","","","Paparžu iela, Baldone, Ķekavas nov."
"100410786","107","Paparžu iela","100003487","104","Y","252","EKS","Paparžu iela","1999.06.07","2021.06.30","","","Paparžu iela, Ikšķile, Ogres nov."
"100460525","107","Paparžu iela","100185261","106","Y","252","EKS","Paparžu iela","2007.06.27","2021.06.30","","","Paparžu iela, Jaunmārupe, Mārupes pag., Mārupes nov."
"100473107","107","Paparžu iela","100003470","104","Y","252","EKS","Paparžu iela","2010.10.21","2010.11.04","","","Paparžu iela, Ogre, Ogres nov."
"100490365","107","Paparžu iela","100185173","106","Y","252","EKS","Paparžu iela","2019.01.31","2019.02.05","","","Paparžu iela, Katlakalns, Ķekavas pag., Ķekavas nov."
"100452366","107","Paparžu iela","100184717","106","Y","252","EKS","Paparžu iela","2005.08.24","2021.06.30","","","Paparžu iela, Bukulti, Garkalnes pag., Ropažu nov."
"100330462","107","Papes iela","100003044","104","Y","252","EKS","Papes iela","1999.03.16","2021.06.30","","","Papes iela, Liepāja"
"100450844","107","Papeļu iela","100185132","106","Y","252","EKS","Papeļu iela","2005.11.03","2009.06.30","","","Papeļu iela, Rāmava, Ķekavas pag., Ķekavas nov."
"100376058","107","Papeļu iela","100003487","104","Y","252","EKS","Papeļu iela","1999.03.16","2021.06.30","","","Papeļu iela, Ikšķile, Ogres nov."
"100364035","107","Paplakas iela","100003341","104","Y","253","EKS","Paplakas iela","1999.03.16","2021.06.30","","","Paplakas iela, Priekule, Dienvidkurzemes nov."
"100418405","107","Paritātes iela","100184508","106","Y","252","EKS","Paritātes iela","1999.12.28","2021.06.30","","","Paritātes iela, Gauja, Carnikavas pag., Ādažu nov."
"100445818","107","Parka","100181711","106","Y","251","ERR","Parka","2005.04.05","2009.06.30","2005.04.05","","Parka, Vecružina, Silmalas pag., Rēzeknes nov."
"100484626","107","Parka aleja","100127771","106","Y","252","EKS","Parka aleja","2016.04.27","2016.05.06","","","Parka aleja, Eleja, Elejas pag., Jelgavas nov."
"100436296","107","Parka aleja","100184331","106","Y","252","EKS","Parka aleja","2003.05.21","2021.06.30","","","Parka aleja, Dzilnuciems, Babītes pag., Mārupes nov."
"100364984","107","Parka gatve","100145933","106","Y","252","EKS","Parka gatve","1999.03.16","2021.06.30","","","Parka gatve, Kazdanga, Kazdangas pag., Dienvidkurzemes nov."
"100485170","107","Parka iela","100128082","106","Y","252","EKS","Parka iela","2016.07.27","2016.08.04","","","Parka iela, Lielplatone, Lielplatones pag., Jelgavas nov."
"100485355","107","Parka iela","100128853","106","Y","252","EKS","Parka iela","2016.07.27","2016.08.04","","","Parka iela, Oglaine, Vircavas pag., Jelgavas nov."
"100488762","107","Parka iela","100125743","106","Y","252","EKS","Parka iela","2016.10.27","2018.06.11","","","Parka iela, Krapa, Daukstu pag., Gulbenes nov."
"100486092","107","Parka iela","100187827","106","Y","252","EKS","Parka iela","2016.11.24","2021.06.30","","","Parka iela, Dundaga, Dundagas pag., Talsu nov."
"100489065","107","Parka iela","100126503","106","Y","252","EKS","Parka iela","2016.10.27","2018.06.12","","","Parka iela, Litene, Litenes pag., Gulbenes nov."
"100488721","107","Parka iela","100125614","106","Y","252","EKS","Parka iela","2016.10.27","2018.06.11","","","Parka iela, Pilskalns, Beļavas pag., Gulbenes nov."
"100476145","107","Parka iela","100189750","106","Y","252","EKS","Parka iela","2012.01.26","2021.06.30","","","Parka iela, Valdeķi, Kandavas pag., Tukuma nov."
